DateJour,AR_Ref,TotalSortie,TotalEntree,ValeurSortie,ValeurEntree,StockFinal,jour_semaine,mois,trimestre
2024-12-10,PH0001,16.0341,0.0,4850.3409,0.0,28.1431,1,12,4
2024-12-11,PH0001,20.4468,0.0,6550.0465,0.0,7.6963,2,12,4
2024-12-12,PH0001,7.6963,0.0,2453.7621,0.0,0.0,3,12,4
2024-12-13,PH0001,0.0,0.0,0.0,0.0,0.0,4,12,4
2024-12-14,PH0001,0.0,0.0,0.0,0.0,0.0,5,12,4
2024-12-15,PH0001,0.0,0.0,0.0,0.0,0.0,6,12,4
2024-12-16,PH0001,0.0,0.0,0.0,0.0,0.0,0,12,4
2024-12-17,PH0001,0.0,0.0,0.0,0.0,0.0,1,12,4
2024-12-18,PH0001,0.0,0.0,0.0,0.0,0.0,2,12,4
2024-12-19,PH0001,0.0,0.0,0.0,0.0,0.0,3,12,4
2024-12-20,PH0001,0.0,0.0,0.0,0.0,0.0,4,12,4
2024-12-21,PH0001,0.0,0.0,0.0,0.0,0.0,5,12,4
2024-12-22,PH0001,0.0,0.0,0.0,0.0,0.0,6,12,4
2024-12-23,PH0001,0.0,0.0,0.0,0.0,0.0,0,12,4
2024-12-24,PH0001,13.0252,302.0,4003.2262,89475.6238,288.9748,1,12,4
2024-12-25,PH0001,36.2222,0.0,11646.4008,0.0,252.7526,2,12,4
2024-12-26,PH0001,7.5792,0.0,2301.246,0.0,245.1734,3,12,4
2024-12-27,PH0001,19.7084,0.0,6488.1689,0.0,225.465,4,12,4
2024-12-28,PH0001,15.7353,0.0,5049.0927,0.0,209.7297,5,12,4
2024-12-29,PH0001,0.0,0.0,0.0,0.0,209.7297,6,12,4
2024-12-30,PH0001,28.4842,0.0,8551.0879,0.0,181.2455,0,12,4
2024-12-31,PH0001,19.2602,0.0,5824.8835,0.0,161.9853,1,12,4
2025-01-01,PH0001,13.0276,0.0,3950.9793,0.0,148.9577,2,1,1
2025-01-02,PH0001,21.9501,0.0,6615.286,0.0,127.0076,3,1,1
2025-01-03,PH0001,0.0,0.0,0.0,0.0,127.0076,4,1,1
2025-01-04,PH0001,24.3726,0.0,7924.1001,0.0,102.635,5,1,1
2025-01-05,PH0001,25.9874,0.0,8331.0719,0.0,76.6476,6,1,1
2025-01-06,PH0001,29.5269,0.0,9612.2018,0.0,47.1207,0,1,1
2025-01-07,PH0001,15.8907,0.0,4675.3935,0.0,31.23,1,1,1
2025-01-08,PH0001,23.6234,0.0,7769.8756,0.0,7.6066,2,1,1
2025-01-09,PH0001,7.6066,0.0,2311.3034,0.0,0.0,3,1,1
2025-01-10,PH0001,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-01-11,PH0001,0.0,0.0,0.0,0.0,0.0,5,1,1
2025-01-12,PH0001,0.0,0.0,0.0,0.0,0.0,6,1,1
2025-01-13,PH0001,0.0,0.0,0.0,0.0,0.0,0,1,1
2025-01-14,PH0001,0.0,0.0,0.0,0.0,0.0,1,1,1
2025-01-15,PH0001,0.0,0.0,0.0,0.0,0.0,2,1,1
2025-01-16,PH0001,0.0,0.0,0.0,0.0,0.0,3,1,1
2025-01-17,PH0001,0.0,0.0,0.0,0.0,0.0,4,1,1
2025-01-18,PH0001,0.0,0.0,0.0,0.0,0.0,5,1,1
2025-01-19,PH0001,0.0,0.0,0.0,0.0,0.0,6,1,1
2025-01-20,PH0001,0.0,0.0,0.0,0.0,0.0,0,1,1
2025-01-21,PH0001,0.0,0.0,0.0,0.0,0.0,1,1,1
2025-01-22,PH0001,35.8606,363.0,11550.71,107745.1518,327.1394,2,1,1
2025-01-23,PH0001,27.5662,0.0,0.0,0.0,299.5732,3,1,1
2025-01-24,PH0001,30.5156,0.0,9437.2789,0.0,269.0576,4,1,1
2025-01-25,PH0001,25.6848,0.0,7584.986,0.0,243.3728,5,1,1
2025-01-26,PH0001,0.0,0.0,0.0,0.0,243.3728,6,1,1
2025-01-27,PH0001,18.2139,0.0,5852.5086,0.0,225.1589,0,1,1
2025-01-28,PH0001,28.8487,0.0,0.0,0.0,196.3102,1,1,1
2025-01-29,PH0001,14.9987,0.0,4467.8053,0.0,181.3115,2,1,1
2025-01-30,PH0001,26.5347,0.0,8175.3331,0.0,154.7768,3,1,1
2025-01-31,PH0001,14.253,0.0,4422.2441,0.0,140.5238,4,1,1
2025-02-01,PH0001,23.4234,0.0,7236.1675,0.0,117.1004,5,2,1
2025-02-02,PH0001,0.0,0.0,0.0,0.0,117.1004,6,2,1
2025-02-03,PH0001,17.736,0.0,5336.0476,0.0,99.3644,0,2,1
2025-02-04,PH0001,14.9062,0.0,4617.0777,0.0,84.4582,1,2,1
2025-02-05,PH0001,26.6812,0.0,8084.7611,0.0,57.777,2,2,1
2025-02-06,PH0001,13.9592,0.0,4414.5244,0.0,43.8178,3,2,1
2025-02-07,PH0001,9.1912,0.0,2903.1104,0.0,34.6266,4,2,1
2025-02-08,PH0001,19.7958,0.0,6193.8049,0.0,14.8308,5,2,1
2025-02-09,PH0001,0.0,0.0,0.0,0.0,14.8308,6,2,1
2025-02-10,PH0001,11.7914,0.0,3861.7943,0.0,3.0394,0,2,1
2025-02-11,PH0001,3.0394,0.0,890.1363,0.0,0.0,1,2,1
2025-02-12,PH0001,0.0,0.0,0.0,0.0,0.0,2,2,1
2025-02-13,PH0001,0.0,0.0,0.0,0.0,0.0,3,2,1
2025-02-14,PH0001,0.0,0.0,0.0,0.0,0.0,4,2,1
2025-02-15,PH0001,9.1697,289.0,2690.622,90134.2159,279.8303,5,2,1
2025-02-16,PH0001,0.0,0.0,0.0,0.0,279.8303,6,2,1
2025-02-17,PH0001,29.0011,0.0,8971.9978,0.0,250.8292,0,2,1
2025-02-18,PH0001,9.3431,0.0,2998.9426,0.0,241.4861,1,2,1
2025-02-19,PH0001,22.2394,0.0,6997.903,0.0,219.2467,2,2,1
2025-02-20,PH0001,8.3625,0.0,2782.8845,0.0,210.8842,3,2,1
2025-02-21,PH0001,12.4306,0.0,0.0,0.0,198.4536,4,2,1
2025-02-22,PH0001,22.112,0.0,7343.2493,0.0,176.3416,5,2,1
2025-02-23,PH0001,0.0,0.0,0.0,0.0,176.3416,6,2,1
2025-02-24,PH0001,25.0718,0.0,8207.4092,0.0,151.2698,0,2,1
2025-02-25,PH0001,30.0591,0.0,9567.8145,0.0,121.2107,1,2,1
2025-02-26,PH0001,24.6394,0.0,7323.8029,0.0,96.5713,2,2,1
2025-02-27,PH0001,23.0512,0.0,0.0,0.0,73.5201,3,2,1
2025-02-28,PH0001,0.0,0.0,0.0,0.0,73.5201,4,2,1
2025-03-01,PH0001,17.7272,0.0,5542.2584,0.0,55.7929,5,3,1
2025-03-02,PH0001,13.3275,0.0,4402.2092,0.0,42.4654,6,3,1
2025-03-03,PH0001,21.17,0.0,6514.6632,0.0,21.2954,0,3,1
2025-03-04,PH0001,21.2954,0.0,0.0,0.0,0.0,1,3,1
2025-03-05,PH0001,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-06,PH0001,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-07,PH0001,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-08,PH0001,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-09,PH0001,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-10,PH0001,0.0,0.0,0.0,0.0,0.0,0,3,1
2025-03-11,PH0001,0.0,0.0,0.0,0.0,0.0,1,3,1
2025-03-12,PH0001,0.0,0.0,0.0,0.0,0.0,2,3,1
2025-03-13,PH0001,0.0,0.0,0.0,0.0,0.0,3,3,1
2025-03-14,PH0001,0.0,0.0,0.0,0.0,0.0,4,3,1
2025-03-15,PH0001,0.0,0.0,0.0,0.0,0.0,5,3,1
2025-03-16,PH0001,0.0,0.0,0.0,0.0,0.0,6,3,1
2025-03-17,PH0001,12.2417,307.0,4029.7779,93647.4642,294.7583,0,3,1
2025-03-18,PH0001,23.8141,0.0,7902.2328,0.0,270.9442,1,3,1
2025-03-19,PH0001,36.8589,0.0,11181.1989,0.0,234.0853,2,3,1
2025-03-20,PH0001,15.1912,0.0,4896.6737,0.0,218.8941,3,3,1
2025-03-21,PH0001,27.234,0.0,8839.4538,0.0,191.6601,4,3,1
2025-03-22,PH0001,33.9219,0.0,10642.8706,0.0,157.7382,5,3,1
2025-03-23,PH0001,0.0,0.0,0.0,0.0,157.7382,6,3,1
2025-03-24,PH0001,11.966,0.0,3944.574,0.0,145.7722,0,3,1
2025-03-25,PH0001,23.3236,0.0,6944.8981,0.0,122.4486,1,3,1
2025-03-26,PH0001,16.8374,0.0,5514.762,0.0,105.6112,2,3,1
2025-03-27,PH0001,15.1343,0.0,4749.3613,0.0,90.4769,3,3,1
2025-03-28,PH0001,26.9157,0.0,8660.7267,0.0,63.5612,4,3,1
2025-03-29,PH0001,32.4638,0.0,10381.0922,0.0,31.0974,5,3,1
2025-03-30,PH0001,15.7829,0.0,4763.2287,0.0,15.3145,6,3,1
2025-03-31,PH0001,15.3145,0.0,4672.9746,0.0,0.0,0,3,1
2025-04-01,PH0001,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-02,PH0001,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-03,PH0001,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-04,PH0001,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-05,PH0001,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-06,PH0001,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-07,PH0001,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-08,PH0001,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-09,PH0001,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-04-10,PH0001,0.0,0.0,0.0,0.0,0.0,3,4,2
2025-04-11,PH0001,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-12,PH0001,24.0355,274.0,7440.0232,87528.5054,249.9645,5,4,2
2025-04-13,PH0001,13.7264,0.0,4083.3624,0.0,236.2381,6,4,2
2025-04-14,PH0001,41.4308,0.0,12938.5654,0.0,194.8073,0,4,2
2025-04-15,PH0001,22.8255,0.0,6655.3794,0.0,171.9818,1,4,2
2025-04-16,PH0001,6.3948,0.0,1869.9943,0.0,165.587,2,4,2
2025-04-17,PH0001,10.0395,0.0,2932.5038,0.0,155.5475,3,4,2
2025-04-18,PH0001,41.4412,0.0,12024.0813,0.0,114.1063,4,4,2
2025-04-19,PH0001,21.1797,0.0,0.0,0.0,92.9266,5,4,2
2025-04-20,PH0001,33.0832,0.0,10887.8763,0.0,59.8434,6,4,2
2025-04-21,PH0001,8.2519,0.0,2457.6295,0.0,51.5915,0,4,2
2025-04-22,PH0001,26.4157,0.0,8103.2088,0.0,25.1758,1,4,2
2025-04-23,PH0001,17.0534,0.0,5672.1638,0.0,8.1224,2,4,2
2025-04-24,PH0001,8.1224,0.0,2582.509,0.0,0.0,3,4,2
2025-04-25,PH0001,0.0,0.0,0.0,0.0,0.0,4,4,2
2025-04-26,PH0001,0.0,0.0,0.0,0.0,0.0,5,4,2
2025-04-27,PH0001,0.0,0.0,0.0,0.0,0.0,6,4,2
2025-04-28,PH0001,0.0,0.0,0.0,0.0,0.0,0,4,2
2025-04-29,PH0001,0.0,0.0,0.0,0.0,0.0,1,4,2
2025-04-30,PH0001,0.0,0.0,0.0,0.0,0.0,2,4,2
2025-05-01,PH0001,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-02,PH0001,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-03,PH0001,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-04,PH0001,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-05,PH0001,12.5628,233.0,3944.9378,69232.8511,220.4372,0,5,2
2025-05-06,PH0001,11.175,0.0,3702.9312,0.0,209.2622,1,5,2
2025-05-07,PH0001,27.4597,0.0,8425.1357,0.0,181.8025,2,5,2
2025-05-08,PH0001,8.0364,0.0,2618.5195,0.0,173.7661,3,5,2
2025-05-09,PH0001,28.9546,0.0,8557.8447,0.0,144.8115,4,5,2
2025-05-10,PH0001,39.3545,0.0,13062.4905,0.0,105.457,5,5,2
2025-05-11,PH0001,0.0,0.0,0.0,0.0,105.457,6,5,2
2025-05-12,PH0001,23.8251,0.0,7694.8378,0.0,81.6319,0,5,2
2025-05-13,PH0001,18.1651,0.0,5614.7452,0.0,63.4668,1,5,2
2025-05-14,PH0001,14.6103,0.0,4347.3824,0.0,48.8565,2,5,2
2025-05-15,PH0001,22.1047,0.0,6682.9957,0.0,26.7518,3,5,2
2025-05-16,PH0001,8.5946,0.0,2781.3887,0.0,18.1572,4,5,2
2025-05-17,PH0001,11.3598,0.0,3333.539,0.0,6.7974,5,5,2
2025-05-18,PH0001,6.7974,0.0,1993.4497,0.0,0.0,6,5,2
2025-05-19,PH0001,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-20,PH0001,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-21,PH0001,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-22,PH0001,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-23,PH0001,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-24,PH0001,0.0,0.0,0.0,0.0,0.0,5,5,2
2025-05-25,PH0001,0.0,0.0,0.0,0.0,0.0,6,5,2
2025-05-26,PH0001,0.0,0.0,0.0,0.0,0.0,0,5,2
2025-05-27,PH0001,0.0,0.0,0.0,0.0,0.0,1,5,2
2025-05-28,PH0001,0.0,0.0,0.0,0.0,0.0,2,5,2
2025-05-29,PH0001,0.0,0.0,0.0,0.0,0.0,3,5,2
2025-05-30,PH0001,0.0,0.0,0.0,0.0,0.0,4,5,2
2025-05-31,PH0001,18.8227,370.0,6222.9164,112582.416,351.1773,5,5,2
2025-06-01,PH0001,22.8838,0.0,6759.1079,0.0,328.2935,6,6,2
2025-06-02,PH0001,7.6706,0.0,2347.3279,0.0,320.6229,0,6,2
2025-06-03,PH0001,30.1575,0.0,9811.6823,0.0,290.4654,1,6,2
2025-06-04,PH0001,27.0266,0.0,8533.5787,0.0,263.4388,2,6,2
2025-06-05,PH0001,26.4357,0.0,8110.8904,0.0,237.0031,3,6,2
2025-06-06,PH0001,30.0617,0.0,9726.0722,0.0,206.9414,4,6,2
2025-06-07,PH0001,14.5845,0.0,4453.6411,0.0,192.3569,5,6,2
2025-06-08,PH0001,17.391,0.0,5615.7539,0.0,174.9659,6,6,2
2025-06-09,PH0001,9.9164,0.0,2961.0162,0.0,165.0495,0,6,2
2025-06-10,PH0001,35.4087,0.0,11557.5732,0.0,129.6408,1,6,2
2025-06-11,PH0001,32.5244,0.0,9843.7829,0.0,97.1164,2,6,2
2025-06-12,PH0001,11.7465,0.0,3593.1357,0.0,85.3699,3,6,2
2025-06-13,PH0001,28.1268,0.0,8654.3351,0.0,57.2431,4,6,2
2025-06-14,PH0001,11.5201,0.0,3742.4001,0.0,45.723,5,6,2
2025-06-15,PH0001,0.0,0.0,0.0,0.0,45.723,6,6,2
2025-06-16,PH0001,25.0273,0.0,7969.3555,0.0,20.6957,0,6,2
2025-06-17,PH0001,13.3356,0.0,4234.9825,0.0,7.3601,1,6,2
2025-06-18,PH0001,7.3601,0.0,2385.8375,0.0,0.0,2,6,2
2025-06-19,PH0001,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-20,PH0001,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-21,PH0001,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-22,PH0001,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-23,PH0001,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-06-24,PH0001,0.0,0.0,0.0,0.0,0.0,1,6,2
2025-06-25,PH0001,0.0,0.0,0.0,0.0,0.0,2,6,2
2025-06-26,PH0001,0.0,0.0,0.0,0.0,0.0,3,6,2
2025-06-27,PH0001,0.0,0.0,0.0,0.0,0.0,4,6,2
2025-06-28,PH0001,0.0,0.0,0.0,0.0,0.0,5,6,2
2025-06-29,PH0001,0.0,0.0,0.0,0.0,0.0,6,6,2
2025-06-30,PH0001,0.0,0.0,0.0,0.0,0.0,0,6,2
2025-07-01,PH0001,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-02,PH0001,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-03,PH0001,7.1327,314.0,2071.6685,97267.7486,306.8673,3,7,3
2025-07-04,PH0001,12.9246,0.0,4158.2225,0.0,293.9427,4,7,3
2025-07-05,PH0001,22.6149,0.0,6966.3277,0.0,271.3278,5,7,3
2025-07-06,PH0001,0.0,0.0,0.0,0.0,271.3278,6,7,3
2025-07-07,PH0001,31.8392,0.0,10128.1992,0.0,239.4886,0,7,3
2025-07-08,PH0001,21.3415,0.0,6595.6482,0.0,218.1471,1,7,3
2025-07-09,PH0001,13.7709,0.0,4153.185,0.0,204.3762,2,7,3
2025-07-10,PH0001,31.7971,0.0,10311.825,0.0,172.5791,3,7,3
2025-07-11,PH0001,14.6273,0.0,4661.5494,0.0,157.9518,4,7,3
2025-07-12,PH0001,27.147,0.0,8317.7729,0.0,130.8048,5,7,3
2025-07-13,PH0001,0.0,0.0,0.0,0.0,130.8048,6,7,3
2025-07-14,PH0001,10.0999,0.0,2999.4723,0.0,120.7049,0,7,3
2025-07-15,PH0001,30.9102,0.0,9742.249,0.0,89.7947,1,7,3
2025-07-16,PH0001,11.1224,0.0,3288.0284,0.0,78.6723,2,7,3
2025-07-17,PH0001,19.5582,0.0,6021.8994,0.0,59.1141,3,7,3
2025-07-18,PH0001,28.1702,0.0,8366.8649,0.0,30.9439,4,7,3
2025-07-19,PH0001,10.9209,0.0,3561.8734,0.0,20.023,5,7,3
2025-07-20,PH0001,0.0,0.0,0.0,0.0,20.023,6,7,3
2025-07-21,PH0001,20.023,0.0,5966.1572,0.0,0.0,0,7,3
2025-07-22,PH0001,0.0,0.0,0.0,0.0,0.0,1,7,3
2025-07-23,PH0001,0.0,0.0,0.0,0.0,0.0,2,7,3
2025-07-24,PH0001,0.0,0.0,0.0,0.0,0.0,3,7,3
2025-07-25,PH0001,27.3961,275.0,7969.1748,82745.6575,247.6039,4,7,3
2025-07-26,PH0001,12.2866,0.0,3859.3525,0.0,235.3173,5,7,3
2025-07-27,PH0001,21.512,0.0,6478.0333,0.0,213.8053,6,7,3
2025-07-28,PH0001,29.3392,0.0,9460.117,0.0,184.4661,0,7,3
2025-07-29,PH0001,27.5168,0.0,8474.8607,0.0,156.9493,1,7,3
2025-07-30,PH0001,30.4415,0.0,9972.0966,0.0,126.5078,2,7,3
2025-07-31,PH0001,7.6079,0.0,2231.038,0.0,118.8999,3,7,3
2025-08-01,PH0001,13.2596,0.0,4264.3404,0.0,105.6403,4,8,3
2025-08-02,PH0001,32.3704,0.0,9973.9644,0.0,73.2699,5,8,3
2025-08-03,PH0001,0.0,0.0,0.0,0.0,73.2699,6,8,3
2025-08-04,PH0001,30.9976,0.0,9778.8315,0.0,42.2723,0,8,3
2025-08-05,PH0001,16.152,0.0,5078.5038,0.0,26.1203,1,8,3
2025-08-06,PH0001,26.1203,0.0,8488.6796,0.0,0.0,2,8,3
2025-08-07,PH0001,0.0,0.0,0.0,0.0,0.0,3,8,3
2025-08-08,PH0001,0.0,0.0,0.0,0.0,0.0,4,8,3
2025-08-09,PH0001,0.0,0.0,0.0,0.0,0.0,5,8,3
2025-08-10,PH0001,0.0,0.0,0.0,0.0,0.0,6,8,3
2025-08-11,PH0001,0.0,0.0,0.0,0.0,0.0,0,8,3
2025-08-12,PH0001,0.0,0.0,0.0,0.0,0.0,1,8,3
2025-08-13,PH0001,0.0,0.0,0.0,0.0,0.0,2,8,3
2025-08-14,PH0001,0.0,0.0,0.0,0.0,0.0,3,8,3
2025-08-15,PH0001,34.206,348.0,11018.9532,103717.1892,313.794,4,8,3
2025-08-16,PH0001,32.8145,0.0,10196.4168,0.0,280.9795,5,8,3
2025-08-17,PH0001,0.0,0.0,0.0,0.0,280.9795,6,8,3
2025-08-18,PH0001,38.0137,0.0,12613.8542,0.0,242.9658,0,8,3
2025-08-19,PH0001,28.1167,0.0,9113.5841,0.0,214.8491,1,8,3
2025-08-20,PH0001,24.0015,0.0,7464.9393,0.0,190.8476,2,8,3
2025-08-21,PH0001,14.5467,0.0,4293.5036,0.0,176.3009,3,8,3
2025-08-22,PH0001,36.2097,0.0,10553.8421,0.0,140.0912,4,8,3
2025-08-23,PH0001,29.9386,0.0,0.0,0.0,110.1526,5,8,3
2025-08-24,PH0001,11.9456,0.0,3680.4859,0.0,98.207,6,8,3
2025-08-25,PH0001,43.4527,0.0,13149.4953,0.0,54.7543,0,8,3
2025-08-26,PH0001,13.2891,0.0,4222.4627,0.0,41.4652,1,8,3
2025-08-27,PH0001,10.1065,0.0,3258.0496,0.0,31.3587,2,8,3
2025-08-28,PH0001,14.7844,0.0,4417.0213,0.0,16.5743,3,8,3
2025-08-29,PH0001,0.0,0.0,0.0,0.0,16.5743,4,8,3
2025-08-30,PH0001,16.5743,0.0,4803.4609,0.0,0.0,5,8,3
2025-08-31,PH0001,0.0,0.0,0.0,0.0,0.0,6,8,3
2025-09-01,PH0001,0.0,0.0,0.0,0.0,0.0,0,9,3
2025-09-02,PH0001,0.0,0.0,0.0,0.0,0.0,1,9,3
2025-09-03,PH0001,0.0,0.0,0.0,0.0,0.0,2,9,3
2025-09-04,PH0001,0.0,0.0,0.0,0.0,0.0,3,9,3
2025-09-05,PH0001,0.0,0.0,0.0,0.0,0.0,4,9,3
2025-09-06,PH0001,0.0,0.0,0.0,0.0,0.0,5,9,3
2025-09-07,PH0001,0.0,0.0,0.0,0.0,0.0,6,9,3
2025-09-08,PH0001,10.2211,244.0,3031.7203,77290.2696,233.7789,0,9,3
2025-09-09,PH0001,14.4722,0.0,4769.2686,0.0,219.3067,1,9,3
2025-09-10,PH0001,23.7825,0.0,7813.3004,0.0,195.5242,2,9,3
2025-09-11,PH0001,9.1167,0.0,2778.5942,0.0,186.4075,3,9,3
2025-09-12,PH0001,24.9162,0.0,7481.7468,0.0,161.4913,4,9,3
2025-09-13,PH0001,27.4421,0.0,9069.0295,0.0,134.0492,5,9,3
2025-09-14,PH0001,0.0,0.0,0.0,0.0,134.0492,6,9,3
2025-09-15,PH0001,37.8322,0.0,11951.5438,0.0,96.217,0,9,3
2025-09-16,PH0001,11.7089,0.0,3876.3754,0.0,84.5081,1,9,3
2025-09-17,PH0001,16.3984,0.0,5171.1207,0.0,68.1097,2,9,3
2025-09-18,PH0001,28.6449,0.0,9457.3515,0.0,39.4648,3,9,3
2025-09-19,PH0001,0.0,0.0,0.0,0.0,39.4648,4,9,3
2025-09-20,PH0001,32.5238,0.0,10382.3027,0.0,6.941,5,9,3
2025-09-21,PH0001,6.941,0.0,0.0,0.0,0.0,6,9,3
2025-09-22,PH0001,0.0,0.0,0.0,0.0,0.0,0,9,3
2025-09-23,PH0001,0.0,0.0,0.0,0.0,0.0,1,9,3
2025-09-24,PH0001,0.0,0.0,0.0,0.0,0.0,2,9,3
2025-09-25,PH0001,0.0,0.0,0.0,0.0,0.0,3,9,3
2025-09-26,PH0001,0.0,0.0,0.0,0.0,0.0,4,9,3
2025-09-27,PH0001,21.3443,338.0,6653.9276,105587.1778,316.6557,5,9,3
2025-09-28,PH0001,0.0,0.0,0.0,0.0,316.6557,6,9,3
2025-09-29,PH0001,30.4687,0.0,9661.6827,0.0,286.187,0,9,3
2025-09-30,PH0001,33.849,0.0,10828.5422,0.0,252.338,1,9,3
2025-10-01,PH0001,33.469,0.0,9813.7534,0.0,218.869,2,10,4
2025-10-02,PH0001,19.179,0.0,5810.0824,0.0,199.69,3,10,4
2025-10-03,PH0001,21.6049,0.0,6914.2226,0.0,178.0851,4,10,4
2025-10-04,PH0001,15.8003,0.0,5112.68,0.0,162.2848,5,10,4
2025-10-05,PH0001,9.7082,0.0,2923.8565,0.0,152.5766,6,10,4
2025-10-06,PH0001,37.1338,0.0,0.0,0.0,115.4428,0,10,4
2025-10-07,PH0001,25.716,0.0,8242.0294,0.0,89.7268,1,10,4
2025-10-08,PH0001,15.9786,0.0,4741.4003,0.0,73.7482,2,10,4
2025-10-09,PH0001,14.2559,0.0,4545.3127,0.0,59.4923,3,10,4
2025-10-10,PH0001,0.0,0.0,0.0,0.0,59.4923,4,10,4
2025-10-11,PH0001,19.6439,0.0,5696.6917,0.0,39.8484,5,10,4
2025-10-12,PH0001,0.0,0.0,0.0,0.0,39.8484,6,10,4
2025-10-13,PH0001,22.3223,0.0,7395.5878,0.0,17.5261,0,10,4
2025-10-14,PH0001,10.5834,0.0,3365.8895,0.0,6.9427,1,10,4
2025-10-15,PH0001,18.3717,302.0,5979.1671,91408.001,290.571,2,10,4
2025-10-16,PH0001,18.0807,0.0,5275.1834,0.0,272.4903,3,10,4
2025-10-17,PH0001,15.9523,0.0,5227.2082,0.0,256.538,4,10,4
2025-10-18,PH0001,36.5333,0.0,10712.539,0.0,220.0047,5,10,4
2025-10-19,PH0001,0.0,0.0,0.0,0.0,220.0047,6,10,4
2025-10-20,PH0001,15.7149,0.0,5055.3183,0.0,204.2898,0,10,4
2025-10-21,PH0001,13.3998,0.0,4461.3442,0.0,190.89,1,10,4
2025-10-22,PH0001,32.9867,0.0,10692.5398,0.0,157.9033,2,10,4
2025-10-23,PH0001,15.1955,0.0,0.0,0.0,142.7078,3,10,4
2025-10-24,PH0001,28.0921,0.0,0.0,0.0,114.6157,4,10,4
2025-10-25,PH0001,19.6936,0.0,6333.9443,0.0,94.9221,5,10,4
2025-10-26,PH0001,0.0,0.0,0.0,0.0,94.9221,6,10,4
2025-10-27,PH0001,14.3615,0.0,4781.0152,0.0,80.5606,0,10,4
2025-10-28,PH0001,20.5692,0.0,6758.2534,0.0,59.9914,1,10,4
2025-10-29,PH0001,24.6887,0.0,8194.8881,0.0,35.3027,2,10,4
2025-10-30,PH0001,7.7949,0.0,2534.8422,0.0,27.5078,3,10,4
2025-10-31,PH0001,0.0,0.0,0.0,0.0,27.5078,4,10,4
2025-11-01,PH0001,22.421,0.0,6721.3629,0.0,5.0868,5,11,4
2025-11-02,PH0001,0.0,0.0,0.0,0.0,5.0868,6,11,4
2025-11-03,PH0001,5.0868,0.0,1635.4342,0.0,0.0,0,11,4
2025-11-04,PH0001,0.0,0.0,0.0,0.0,0.0,1,11,4
2025-11-05,PH0001,0.0,0.0,0.0,0.0,0.0,2,11,4
2025-11-06,PH0001,0.0,0.0,0.0,0.0,0.0,3,11,4
2025-11-07,PH0001,0.0,0.0,0.0,0.0,0.0,4,11,4
2025-11-08,PH0001,19.4289,307.0,6440.6123,92346.7359,287.5711,5,11,4
2025-11-09,PH0001,0.0,0.0,0.0,0.0,287.5711,6,11,4
2025-11-10,PH0001,14.0227,0.0,4155.3551,0.0,273.5484,0,11,4
2025-11-11,PH0001,31.7176,0.0,9236.7963,0.0,241.8308,1,11,4
2025-11-12,PH0001,27.4114,0.0,8231.0568,0.0,214.4194,2,11,4
2025-11-13,PH0001,17.7472,0.0,5338.3453,0.0,196.6722,3,11,4
2025-11-14,PH0001,8.3322,0.0,2683.4683,0.0,188.34,4,11,4
2025-11-15,PH0001,14.4102,0.0,4258.9923,0.0,173.9298,5,11,4
2025-11-16,PH0001,0.0,0.0,0.0,0.0,173.9298,6,11,4
2025-11-17,PH0001,39.2279,0.0,12762.9581,0.0,134.7019,0,11,4
2025-11-18,PH0001,19.4616,0.0,6127.2376,0.0,115.2403,1,11,4
2025-11-19,PH0001,17.8007,0.0,0.0,0.0,97.4396,2,11,4
2025-11-20,PH0001,12.0931,0.0,3568.3666,0.0,85.3465,3,11,4
