ds,AR_Ref,AR_Design,FA_CodeFamille,FA_Intitule,y,StockFinal,jour_semaine,mois,trimestre,annee,is_weekend,is_fin_mois,is_debut_mois
2024-08-10,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,8,3,2024,1,0,0
2024-08-11,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,8,3,2024,1,0,0
2024-08-12,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,24.3748,242.6252,0,8,3,2024,0,0,0
2024-08-13,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.1208,223.5044,1,8,3,2024,0,0,0
2024-08-14,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,30.8759,192.6285,2,8,3,2024,0,0,0
2024-08-15,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,20.186,172.4425,3,8,3,2024,0,0,0
2024-08-16,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,24.5083,147.9342,4,8,3,2024,0,0,0
2024-08-17,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,36.2503,111.6839,5,8,3,2024,1,0,0
2024-08-18,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,111.6839,6,8,3,2024,1,0,0
2024-08-19,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,23.1126,88.5713,0,8,3,2024,0,0,0
2024-08-20,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,35.4889,53.0824,1,8,3,2024,0,0,0
2024-08-21,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,30.9936,22.0888,2,8,3,2024,0,0,0
2024-08-22,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,22.0888,0.0,3,8,3,2024,0,0,0
2024-08-23,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,8,3,2024,0,0,0
2024-08-24,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,8,3,2024,1,0,0
2024-08-25,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,8,3,2024,1,1,0
2024-08-26,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,8,3,2024,0,1,0
2024-08-27,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,8,3,2024,0,1,0
2024-08-28,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,8,3,2024,0,1,0
2024-08-29,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,8,3,2024,0,1,0
2024-08-30,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,8,3,2024,0,1,0
2024-08-31,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,8,3,2024,1,1,0
2024-09-01,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,9,3,2024,1,0,1
2024-09-02,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,9,3,2024,0,0,1
2024-09-03,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,9,3,2024,0,0,1
2024-09-04,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,9,3,2024,0,0,1
2024-09-05,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,9,3,2024,0,0,1
2024-09-06,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,9,3,2024,0,0,0
2024-09-07,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,17.9065,352.0935,5,9,3,2024,1,0,0
2024-09-08,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,352.0935,6,9,3,2024,1,0,0
2024-09-09,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,9.6033,342.4902,0,9,3,2024,0,0,0
2024-09-10,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,22.7449,319.7453,1,9,3,2024,0,0,0
2024-09-11,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,34.3218,285.4235,2,9,3,2024,0,0,0
2024-09-12,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,18.5219,266.9016,3,9,3,2024,0,0,0
2024-09-13,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,13.7696,253.132,4,9,3,2024,0,0,0
2024-09-14,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,25.4144,227.7176,5,9,3,2024,1,0,0
2024-09-15,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,21.4529,206.2647,6,9,3,2024,1,0,0
2024-09-16,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,29.3904,176.8743,0,9,3,2024,0,0,0
2024-09-17,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,26.5626,150.3117,1,9,3,2024,0,0,0
2024-09-18,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,32.8989,117.4128,2,9,3,2024,0,0,0
2024-09-19,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,27.0203,90.3925,3,9,3,2024,0,0,0
2024-09-20,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,22.0697,68.3228,4,9,3,2024,0,0,0
2024-09-21,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,11.5646,56.7582,5,9,3,2024,1,0,0
2024-09-22,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,28.3469,28.4113,6,9,3,2024,1,0,0
2024-09-23,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,23.0866,5.3247,0,9,3,2024,0,0,0
2024-09-24,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,5.3247,0.0,1,9,3,2024,0,0,0
2024-09-25,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,9,3,2024,0,1,0
2024-09-26,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,9,3,2024,0,1,0
2024-09-27,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,9,3,2024,0,1,0
2024-09-28,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,9,3,2024,1,1,0
2024-09-29,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,9,3,2024,1,1,0
2024-09-30,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,9,3,2024,0,1,0
2024-10-01,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,10,4,2024,0,0,1
2024-10-02,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,10,4,2024,0,0,1
2024-10-03,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,10,4,2024,0,0,1
2024-10-04,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,10,4,2024,0,0,1
2024-10-05,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,10,4,2024,1,0,1
2024-10-06,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,10,4,2024,1,0,0
2024-10-07,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,10,4,2024,0,0,0
2024-10-08,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,10,4,2024,0,0,0
2024-10-09,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,10,4,2024,0,0,0
2024-10-10,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,32.8191,288.1809,3,10,4,2024,0,0,0
2024-10-11,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,20.9743,267.2066,4,10,4,2024,0,0,0
2024-10-12,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,16.6334,250.5732,5,10,4,2024,1,0,0
2024-10-13,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,250.5732,6,10,4,2024,1,0,0
2024-10-14,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,31.0366,219.5366,0,10,4,2024,0,0,0
2024-10-15,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,20.9314,198.6052,1,10,4,2024,0,0,0
2024-10-16,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,12.6275,185.9777,2,10,4,2024,0,0,0
2024-10-17,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.8541,166.1236,3,10,4,2024,0,0,0
2024-10-18,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.6364,146.4872,4,10,4,2024,0,0,0
2024-10-19,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,30.1335,116.3537,5,10,4,2024,1,0,0
2024-10-20,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,116.3537,6,10,4,2024,1,0,0
2024-10-21,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,31.8877,84.466,0,10,4,2024,0,0,0
2024-10-22,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,13.9386,70.5274,1,10,4,2024,0,0,0
2024-10-23,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,21.6446,48.8828,2,10,4,2024,0,0,0
2024-10-24,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,40.6616,8.2212,3,10,4,2024,0,0,0
2024-10-25,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,8.2212,0.0,4,10,4,2024,0,1,0
2024-10-26,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,10,4,2024,1,1,0
2024-10-27,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,10,4,2024,1,1,0
2024-10-28,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,10,4,2024,0,1,0
2024-10-29,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.911,290.089,1,10,4,2024,0,1,0
2024-10-30,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,9.7974,280.2916,2,10,4,2024,0,1,0
2024-10-31,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,31.3197,248.9719,3,10,4,2024,0,1,0
2024-11-01,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,248.9719,4,11,4,2024,0,0,1
2024-11-02,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,26.3443,222.6276,5,11,4,2024,1,0,1
2024-11-03,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,222.6276,6,11,4,2024,1,0,1
2024-11-04,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,15.6005,207.0271,0,11,4,2024,0,0,1
2024-11-05,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.1584,187.8687,1,11,4,2024,0,0,1
2024-11-06,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,29.2445,158.6242,2,11,4,2024,0,0,0
2024-11-07,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,11.4127,147.2115,3,11,4,2024,0,0,0
2024-11-08,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,147.2115,4,11,4,2024,0,0,0
2024-11-09,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,30.8574,116.3541,5,11,4,2024,1,0,0
2024-11-10,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,116.3541,6,11,4,2024,1,0,0
2024-11-11,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,23.4519,92.9022,0,11,4,2024,0,0,0
2024-11-12,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,27.2711,65.6311,1,11,4,2024,0,0,0
2024-11-13,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,21.7869,43.8442,2,11,4,2024,0,0,0
2024-11-14,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,33.0261,10.8181,3,11,4,2024,0,0,0
2024-11-15,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,10.8181,4,11,4,2024,0,0,0
2024-11-16,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,10.8181,0.0,5,11,4,2024,1,0,0
2024-11-17,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,11,4,2024,1,0,0
2024-11-18,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,11,4,2024,0,0,0
2024-11-19,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,11,4,2024,0,0,0
2024-11-20,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,11,4,2024,0,0,0
2024-11-21,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,11,4,2024,0,0,0
2024-11-22,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,11,4,2024,0,0,0
2024-11-23,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,11,4,2024,1,0,0
2024-11-24,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,11,4,2024,1,0,0
2024-11-25,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,17.926,306.074,0,11,4,2024,0,1,0
2024-11-26,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,20.9459,285.1281,1,11,4,2024,0,1,0
2024-11-27,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,21.8813,263.2468,2,11,4,2024,0,1,0
2024-11-28,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,33.6308,229.616,3,11,4,2024,0,1,0
2024-11-29,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,9.3359,220.2801,4,11,4,2024,0,1,0
2024-11-30,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,21.1617,199.1184,5,11,4,2024,1,1,0
2024-12-01,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,32.0189,167.0995,6,12,4,2024,1,0,1
2024-12-02,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.111,147.9885,0,12,4,2024,0,0,1
2024-12-03,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,25.0439,122.9446,1,12,4,2024,0,0,1
2024-12-04,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,20.3394,102.6052,2,12,4,2024,0,0,1
2024-12-05,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,26.6177,75.9875,3,12,4,2024,0,0,1
2024-12-06,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,75.9875,4,12,4,2024,0,0,0
2024-12-07,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,7.2146,68.7729,5,12,4,2024,1,0,0
2024-12-08,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,68.7729,6,12,4,2024,1,0,0
2024-12-09,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,24.5957,44.1772,0,12,4,2024,0,0,0
2024-12-10,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,16.0341,28.1431,1,12,4,2024,0,0,0
2024-12-11,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,20.4468,7.6963,2,12,4,2024,0,0,0
2024-12-12,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,7.6963,0.0,3,12,4,2024,0,0,0
2024-12-13,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,12,4,2024,0,0,0
2024-12-14,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,12,4,2024,1,0,0
2024-12-15,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,12,4,2024,1,0,0
2024-12-16,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,12,4,2024,0,0,0
2024-12-17,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,12,4,2024,0,0,0
2024-12-18,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,12,4,2024,0,0,0
2024-12-19,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,12,4,2024,0,0,0
2024-12-20,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,12,4,2024,0,0,0
2024-12-21,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,12,4,2024,1,0,0
2024-12-22,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,12,4,2024,1,0,0
2024-12-23,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,12,4,2024,0,0,0
2024-12-24,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,13.0252,288.9748,1,12,4,2024,0,0,0
2024-12-25,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,36.2222,252.7526,2,12,4,2024,0,1,0
2024-12-26,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,7.5792,245.1734,3,12,4,2024,0,1,0
2024-12-27,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.7084,225.465,4,12,4,2024,0,1,0
2024-12-28,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,15.7353,209.7297,5,12,4,2024,1,1,0
2024-12-29,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,209.7297,6,12,4,2024,1,1,0
2024-12-30,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,28.4842,181.2455,0,12,4,2024,0,1,0
2024-12-31,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.2602,161.9853,1,12,4,2024,0,1,0
2025-01-01,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,13.0276,148.9577,2,1,1,2025,0,0,1
2025-01-02,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,21.9501,127.0076,3,1,1,2025,0,0,1
2025-01-03,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,127.0076,4,1,1,2025,0,0,1
2025-01-04,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,24.3726,102.635,5,1,1,2025,1,0,1
2025-01-05,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,25.9874,76.6476,6,1,1,2025,1,0,1
2025-01-06,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,29.5269,47.1207,0,1,1,2025,0,0,0
2025-01-07,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,15.8907,31.23,1,1,1,2025,0,0,0
2025-01-08,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,23.6234,7.6066,2,1,1,2025,0,0,0
2025-01-09,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,7.6066,0.0,3,1,1,2025,0,0,0
2025-01-10,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,1,1,2025,0,0,0
2025-01-11,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,1,1,2025,1,0,0
2025-01-12,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,1,1,2025,1,0,0
2025-01-13,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,1,1,2025,0,0,0
2025-01-14,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,1,1,2025,0,0,0
2025-01-15,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,1,1,2025,0,0,0
2025-01-16,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,1,1,2025,0,0,0
2025-01-17,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,1,1,2025,0,0,0
2025-01-18,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,1,1,2025,1,0,0
2025-01-19,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,1,1,2025,1,0,0
2025-01-20,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,1,1,2025,0,0,0
2025-01-21,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,1,1,2025,0,0,0
2025-01-22,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,35.8606,327.1394,2,1,1,2025,0,0,0
2025-01-23,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,27.5662,299.5732,3,1,1,2025,0,0,0
2025-01-24,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,30.5156,269.0576,4,1,1,2025,0,0,0
2025-01-25,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,25.6848,243.3728,5,1,1,2025,1,1,0
2025-01-26,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,243.3728,6,1,1,2025,1,1,0
2025-01-27,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,18.2139,225.1589,0,1,1,2025,0,1,0
2025-01-28,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,28.8487,196.3102,1,1,1,2025,0,1,0
2025-01-29,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,14.9987,181.3115,2,1,1,2025,0,1,0
2025-01-30,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,26.5347,154.7768,3,1,1,2025,0,1,0
2025-01-31,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,14.253,140.5238,4,1,1,2025,0,1,0
2025-02-01,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,23.4234,117.1004,5,2,1,2025,1,0,1
2025-02-02,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,117.1004,6,2,1,2025,1,0,1
2025-02-03,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,17.736,99.3644,0,2,1,2025,0,0,1
2025-02-04,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,14.9062,84.4582,1,2,1,2025,0,0,1
2025-02-05,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,26.6812,57.777,2,2,1,2025,0,0,1
2025-02-06,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,13.9592,43.8178,3,2,1,2025,0,0,0
2025-02-07,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,9.1912,34.6266,4,2,1,2025,0,0,0
2025-02-08,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,19.7958,14.8308,5,2,1,2025,1,0,0
2025-02-09,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,14.8308,6,2,1,2025,1,0,0
2025-02-10,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,11.7914,3.0394,0,2,1,2025,0,0,0
2025-02-11,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,3.0394,0.0,1,2,1,2025,0,0,0
2025-02-12,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,2,1,2025,0,0,0
2025-02-13,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,2,1,2025,0,0,0
2025-02-14,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,2,1,2025,0,0,0
2025-02-15,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,9.1697,279.8303,5,2,1,2025,1,0,0
2025-02-16,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,279.8303,6,2,1,2025,1,0,0
2025-02-17,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,29.0011,250.8292,0,2,1,2025,0,0,0
2025-02-18,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,9.3431,241.4861,1,2,1,2025,0,0,0
2025-02-19,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,22.2394,219.2467,2,2,1,2025,0,0,0
2025-02-20,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,8.3625,210.8842,3,2,1,2025,0,0,0
2025-02-21,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,12.4306,198.4536,4,2,1,2025,0,0,0
2025-02-22,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,22.112,176.3416,5,2,1,2025,1,0,0
2025-02-23,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,176.3416,6,2,1,2025,1,0,0
2025-02-24,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,25.0718,151.2698,0,2,1,2025,0,0,0
2025-02-25,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,30.0591,121.2107,1,2,1,2025,0,1,0
2025-02-26,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,24.6394,96.5713,2,2,1,2025,0,1,0
2025-02-27,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,23.0512,73.5201,3,2,1,2025,0,1,0
2025-02-28,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,73.5201,4,2,1,2025,0,1,0
2025-03-01,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,17.7272,55.7929,5,3,1,2025,1,0,1
2025-03-02,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,13.3275,42.4654,6,3,1,2025,1,0,1
2025-03-03,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,21.17,21.2954,0,3,1,2025,0,0,1
2025-03-04,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,21.2954,0.0,1,3,1,2025,0,0,1
2025-03-05,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,3,1,2025,0,0,1
2025-03-06,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,3,1,2025,0,0,0
2025-03-07,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,3,1,2025,0,0,0
2025-03-08,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,3,1,2025,1,0,0
2025-03-09,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,3,1,2025,1,0,0
2025-03-10,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,0,3,1,2025,0,0,0
2025-03-11,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,1,3,1,2025,0,0,0
2025-03-12,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,2,3,1,2025,0,0,0
2025-03-13,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,3,3,1,2025,0,0,0
2025-03-14,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,4,3,1,2025,0,0,0
2025-03-15,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,5,3,1,2025,1,0,0
2025-03-16,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,0.0,0.0,6,3,1,2025,1,0,0
2025-03-17,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,12.2417,294.7583,0,3,1,2025,0,0,0
2025-03-18,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,23.8141,270.9442,1,3,1,2025,0,0,0
2025-03-19,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,36.8589,234.0853,2,3,1,2025,0,0,0
2025-03-20,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,15.1912,218.8941,3,3,1,2025,0,0,0
2025-03-21,PH0001,Amoxicilline 500mg,ANTIB,Antibiotiques,27.234,191.6601,4,3,1,2025,0,0,0
